DataStatus,UniqueID,DWR_REVISE,SYMB_CLASS,MULTIUSE,CLASS1,SUBCLASS1,SPECOND1,IRR_TYP1PA,IRR_TYP1PB,PCNT1,CLASS2,SUBCLASS2,SPECOND2,IRR_TYP2PA,IRR_TYP2PB,PCNT2,CLASS3,SUBCLASS3,SPECOND3,IRR_TYP3PA,IRR_TYP3PB,PCNT3,CLASS4,SUBCLASS4,SPECOND4,IRR_TYP4PA,IRR_TYP4PB,PCNT4,UCF_ATT,YR_PLANTED,SEN_CROP,ADOY_SEN,CROPTYP1,CTYP1_NOTE,ADOY1,CROPTYP2,CTYP2_NOTE,ADOY2,CROPTYP3,CTYP3_NOTE,ADOY3,CROPTYP4,CTYP4_NOTE,ADOY4,EMRG_CROP,ADOY_EMRG,REGION,ACRES,COUNTY,HYDRO_RGN,LIQ_REPORT,MAIN_CROP,MAIN_CROP_DATE,Shape_Length,Shape_Area
Final,3200170,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,127.7044991,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026469872,5.43417E-05
Final,3200169,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,19.71551857,Plumas,Sacramento River,P3   **** **** ****,P4,,0.012767175,8.41001E-06
Final,3200168,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,115.6408708,Plumas,Sacramento River,P4   **** **** ****,P4,,0.031280231,4.94455E-05
Final,3200167,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,13.58180433,Plumas,Sacramento River,P6   **** **** ****,P4,,0.009856347,5.80684E-06
Final,3200166,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,33.56228044,Plumas,Sacramento River,P3   **** **** ****,P4,,0.017790658,1.43544E-05
Final,3200165,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,151.3228341,Plumas,Sacramento River,X    **** **** ****,X,,0.043538728,6.43649E-05
Final,3200164,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,132.8672667,Plumas,Sacramento River,P4   **** **** ****,P4,,0.032734797,5.68121E-05
Final,3200163,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,24.42855198,Plumas,Sacramento River,G6   **** **** ****,G6,,0.015316426,1.04462E-05
Final,3200162,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,10.73239878,Plumas,Sacramento River,P6   **** **** ****,P4,,0.011246771,4.58736E-06
Final,3200161,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,15.84117212,Plumas,Sacramento River,P4   **** **** ****,P4,,0.011859774,6.73521E-06
Final,3200160,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,127.5607194,Plumas,Sacramento River,P3   **** **** ****,P4,,0.042080341,5.42317E-05
Final,3200158,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,81.74512587,Plumas,Sacramento River,P4   **** **** ****,P4,,0.03150995,3.49484E-05
Final,3200157,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,65.75883116,Plumas,Sacramento River,P6   **** **** ****,P4,,0.022170695,2.81238E-05
Final,3200156,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,99.67307368,Plumas,Sacramento River,P4   **** **** ****,P4,,0.026059159,4.25975E-05
Final,3200155,,I,S,**,**,*,*,*,**, I,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 4***00******************,,****,,****,****,,I4,****,,****,****,,****,****,,****,,NRO,139.5825858,Plumas,Sacramento River,I4   **** **** ****,I4,,0.039700786,5.93414E-05
Final,3200154,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,51.26502471,Plumas,Sacramento River,P3   **** **** ****,P4,,0.019992252,2.17918E-05
Final,3200153,,I,S,**,**,*,*,*,**, I,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 4***00******************,,****,,****,****,,I4,****,,****,****,,****,****,,****,,NRO,17.53233225,Plumas,Sacramento River,I4   **** **** ****,I4,,0.016735761,7.45708E-06
Final,3200152,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,117.519213,Plumas,Sacramento River,P1   **** **** ****,P1,,0.025452241,5.00367E-05
Final,3200150,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,22.05713153,Plumas,Sacramento River,X    **** **** ****,X,,0.017127847,9.38478E-06
Final,3200148,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,42.56966,Plumas,Sacramento River,P3   **** **** ****,P4,,0.017332926,1.81946E-05
Final,3200146,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,32.68745984,Plumas,Sacramento River,P4   **** **** ****,P4,,0.019041686,1.39425E-05
Final,3200145,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,40.92236003,Plumas,Sacramento River,P3   **** **** ****,P4,,0.021865495,1.74977E-05
Final,3200144,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,17.56960888,Plumas,Sacramento River,P3   **** **** ****,P4,,0.014917263,7.51476E-06
Final,3200143,,P,S,**,**,*,*,*,**, P,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 6***00******************,,****,,****,****,,P6,****,,****,****,,****,****,,****,,NRO,6.20917767,Plumas,Sacramento River,P6   **** **** ****,P6,,0.009587335,2.64284E-06
Final,3200142,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,7.74460969,Plumas,Sacramento River,X    **** **** ****,X,,0.011727641,3.29535E-06
Final,3200141,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,122.9532223,Plumas,Sacramento River,P1   **** **** ****,P1,,0.025988096,5.23395E-05
Final,3200140,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,10.00323379,Plumas,Sacramento River,P3   **** **** ****,P4,,0.009846336,4.26626E-06
Final,3200139,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,55.35955887,Plumas,Sacramento River,P4   **** **** ****,P4,,0.021760323,2.36591E-05
Final,3200138,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,39.88874003,Plumas,Sacramento River,P3   **** **** ****,P4,,0.029843207,1.70481E-05
Final,3200137,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,552.7174902,Plumas,Sacramento River,P3   **** **** ****,P4,,0.092714677,0.000235321
Final,3200136,,P,S,**,**,*,*,*,**, P,3,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 3***00******************,,****,,****,****,,P3,****,,****,****,,****,****,,****,,NRO,228.187658,Plumas,Sacramento River,P3   **** **** ****,P3,,0.035360339,9.70129E-05
Final,3200135,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,50.83454714,Plumas,Sacramento River,P1   **** **** ****,P1,,0.019621873,2.16245E-05
Final,3200134,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,12.33787168,Plumas,Sacramento River,I1   **** **** ****,I1,,0.012155249,5.2471E-06
Final,3200133,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,74.10676595,Plumas,Sacramento River,P4   **** **** ****,P4,,0.024196206,3.16923E-05
Final,3200132,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,106.9927357,Plumas,Sacramento River,P1   **** **** ****,P1,,0.029001919,4.55461E-05
Final,3200131,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,125.5586256,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026243579,5.34266E-05
Final,3200130,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,118.7100218,Plumas,Sacramento River,P4   **** **** ****,P4,,0.034939413,5.07702E-05
Final,3200129,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,30.84231053,Plumas,Sacramento River,P4   **** **** ****,P4,,0.019943342,1.31845E-05
Final,3200128,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,126.7073138,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026438214,5.39289E-05
Final,3200127,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,16.24290117,Plumas,Sacramento River,G6   **** **** ****,G6,,0.011032148,6.90916E-06
Final,3200126,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,42.46230034,Plumas,Sacramento River,P4   **** **** ****,P4,,0.026375342,1.81061E-05
Final,3200125,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,18.92925741,Plumas,Sacramento River,P3   **** **** ****,P4,,0.011079261,8.04728E-06
Final,3200124,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,13.5352885,Plumas,Sacramento River,P3   **** **** ****,P4,,0.011389102,5.78914E-06
Final,3200123,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,15.0966523,Plumas,Sacramento River,P4   **** **** ****,P4,,0.012801288,6.41843E-06
Final,3200122,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,67.10515869,Plumas,Sacramento River,P3   **** **** ****,P4,,0.022000455,2.85612E-05
Final,3200121,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,51.87922623,Plumas,Sacramento River,P3   **** **** ****,P4,,0.022806033,2.20807E-05
Final,3200120,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,130.1386616,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026726036,5.54042E-05
Final,3200118,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,24.65529413,Plumas,Sacramento River,P1   **** **** ****,P1,,0.015153342,1.05149E-05
Final,3200117,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,17.94966072,Plumas,Sacramento River,P3   **** **** ****,P4,,0.014928225,7.67105E-06
Final,3200115,,T,S,**,**,*,*,*,**, T,16,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* T16***00******************,,****,,****,****,,T16,****,,****,****,,****,****,,****,,NRO,2.89244125,Plumas,Sacramento River,T16  **** **** ****,T16,,0.004751732,1.23098E-06
Final,3200114,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,17.52619531,Plumas,Sacramento River,P1   **** **** ****,P1,,0.010976006,7.45071E-06
Final,3200113,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,9.97336595,Plumas,Sacramento River,G6   **** **** ****,G6,,0.010835857,4.25337E-06
Final,3200112,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,7.98876171,Plumas,Sacramento River,P1   **** **** ****,P1,,0.007416983,3.4013E-06
Final,3200111,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,7.27467797,Plumas,Sacramento River,P1   **** **** ****,P1,,0.007707338,3.09542E-06
Final,3200110,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,2.76634016,Plumas,Sacramento River,P1   **** **** ****,P1,,0.006208538,1.17696E-06
Final,3200109,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,21.52626042,Plumas,Sacramento River,G6   **** **** ****,G6,,0.015646393,9.15766E-06
Final,3200560,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,143.8131447,Plumas,Sacramento River,P4   **** **** ****,P4,,0.032896307,6.15046E-05
Final,3200105,,P,S,**,**,*,*,*,**, P,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 6***00******************,,****,,****,****,,P6,****,,****,****,,****,****,,****,,NRO,5.41233172,Plumas,Sacramento River,P6   **** **** ****,P6,,0.006387748,2.30434E-06
Final,3200375,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,45.92487935,Plumas,Sacramento River,P3   **** **** ****,P4,,0.020426116,1.96291E-05
Final,3200372,,I,S,**,**,*,*,*,**, I,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 4***00******************,,****,,****,****,,I4,****,,****,****,,****,****,,****,,NRO,34.14573453,Plumas,Sacramento River,I4   **** **** ****,I4,,0.015368817,1.45351E-05
Final,3200497,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,73.02665673,Plumas,Sacramento River,G6   **** **** ****,G6,,0.024008696,3.10849E-05
Final,3200374,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,5.47334295,Plumas,Sacramento River,G6   **** **** ****,G6,,0.010650858,2.3286E-06
Final,3200378,,P,S,**,**,*,*,*,**, P,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 6***00******************,,****,,****,****,,P6,****,,****,****,,****,****,,****,,NRO,3.44036221,Plumas,Sacramento River,P6   **** **** ****,P6,,0.005106023,1.4648E-06
Final,3200377,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,16.97694931,Plumas,Sacramento River,I1   **** **** ****,I1,,0.016795752,7.22061E-06
Final,3200507,,P,S,**,**,*,*,*,**, P,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 1***00******************,,****,,****,****,,P1,****,,****,****,,****,****,,****,,NRO,124.248709,Plumas,Sacramento River,P1   **** **** ****,P1,,0.026099767,5.28467E-05
Final,3200364,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,22.29770368,Plumas,Sacramento River,P3   **** **** ****,P4,,0.01571257,9.5226E-06
Final,3200365,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,67.88266281,Plumas,Sacramento River,P4   **** **** ****,P4,,0.027252897,2.89907E-05
Final,3200366,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,11.70782035,Plumas,Sacramento River,P3   **** **** ****,P4,,0.009906071,5.00005E-06
Final,3200367,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,42.24405092,Plumas,Sacramento River,P4   **** **** ****,P4,,0.021554633,1.80422E-05
Final,3200368,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,81.42258628,Plumas,Sacramento River,P4   **** **** ****,P4,,0.034430019,3.47715E-05
Final,3200369,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,51.75630852,Plumas,Sacramento River,P4   **** **** ****,P4,,0.029167217,2.21019E-05
Final,3200370,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,44.08665448,Plumas,Sacramento River,P4   **** **** ****,P4,,0.020815646,1.88269E-05
Final,3200346,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,2.67728393,Plumas,Sacramento River,P3   **** **** ****,P4,,0.005004642,1.14353E-06
Final,3200347,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,2.0052551,Plumas,Sacramento River,P3   **** **** ****,P4,,0.003751889,8.56476E-07
Final,3200348,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,0.74783152,Plumas,Sacramento River,P3   **** **** ****,P4,,0.002734812,3.19416E-07
Final,3200349,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,0.90603957,Plumas,Sacramento River,P3   **** **** ****,P4,,0.002876995,3.86986E-07
Final,3200561,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,56.09118664,Plumas,Sacramento River,X    **** **** ****,X,,0.02354046,2.39564E-05
Final,3200351,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,2.97151362,Plumas,Sacramento River,P3   **** **** ****,P4,,0.004659151,1.26694E-06
Final,3200352,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,2.90364478,Plumas,Sacramento River,P3   **** **** ****,P4,,0.005221252,1.23799E-06
Final,3200353,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,12.95069874,Plumas,Sacramento River,X    **** **** ****,X,,0.01187945,5.52321E-06
Final,3200354,r,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,142.638924,Plumas,Sacramento River,P3   **** **** ****,P4,,0.039459089,6.08338E-05
Final,3200355,,P,S,**,**,*,*,*,**, P,4,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* P 4***00******************,,****,,****,****,,P4,****,,****,****,,****,****,,****,,NRO,138.7839032,Plumas,Sacramento River,P4   **** **** ****,P4,,0.050631878,5.91699E-05
Final,3200356,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,37.70347718,Plumas,Sacramento River,G6   **** **** ****,G6,,0.019693858,1.60521E-05
Final,3200357,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,27.98320694,Plumas,Sacramento River,G6   **** **** ****,G6,,0.02982791,1.19132E-05
Final,3200358,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,23.31710117,Plumas,Sacramento River,G6   **** **** ****,G6,,0.016022613,9.92762E-06
Final,3200359,,I,S,**,**,*,*,*,**, I,1,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* I 1***00******************,,****,,****,****,,I1,****,,****,****,,****,****,,****,,NRO,8.76932538,Plumas,Sacramento River,I1   **** **** ****,I1,,0.010776731,3.73396E-06
Final,3200360,,X,S,**,**,*,*,*,**, X,**,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* X*****00******************,,****,,****,****,,X,****,,****,****,,****,****,,****,,NRO,20.32136079,Plumas,Sacramento River,X    **** **** ****,X,,0.014566912,8.65242E-06
Final,3200361,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,3.55649176,Plumas,Sacramento River,G6   **** **** ****,G6,,0.005935906,1.51417E-06
Final,3200362,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,6.06778686,Plumas,Sacramento River,G6   **** **** ****,G6,,0.008122192,2.58333E-06
Final,3200363,,G,S,**,**,*,*,*,**, G,6,*,*,*,0,**,**,*,*,*,**,**,**,*,*,*,**,S********* G 6***00******************,,****,,****,****,,G6,****,,****,****,,****,****,,****,,NRO,10.7204243,Plumas,Sacramento River,G6   **** **** ****,G6,,0.014617769,4.56401E-06
